Query,Label
计算第六张表的H列总和,0
计算索引为8的表的H列总和,1
计算SHEET10的H列总和,1
计算当前表的H列总和,0
计算第六张表的I列总和,0
计算索引为8的表的I列总和,1
计算SHEET10的I列总和,1
计算当前表的I列总和,0
计算第六张表的J列总和,1
计算索引为8的表的J列总和,0
计算SHEET10的J列总和,1
计算当前表的J列总和,1
计算第六张表的A列总和,1
计算索引为9的表的A列总和,0
计算SHEET1的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET1的B列总和,1
计算当前表的B列总和,1
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET1的C列总和,1
计算当前表的C列总和,1
计算第六张表的D列总和,0
计算索引为9的表的D列总和,1
计算SHEET1的D列总和,1
计算当前表的D列总和,0
计算第六张表的E列总和,1
计算索引为9的表的E列总和,0
计算SHEET1的E列总和,0
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET1的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,1
计算SHEET1的G列总和,1
计算当前表的G列总和,1
计算第六张表的H列总和,1
计算索引为9的表的H列总和,1
计算SHEET1的H列总和,1
计算当前表的H列总和,0
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET1的I列总和,0
计算当前表的I列总和,0
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET1的J列总和,1
计算当前表的J列总和,1
计算第六张表的A列总和,1
计算索引为9的表的A列总和,1
计算SHEET2的A列总和,1
计算当前表的A列总和,0
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET2的B列总和,0
计算当前表的B列总和,0
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET2的C列总和,1
计算当前表的C列总和,1
计算第六张表的D列总和,1
计算索引为9的表的D列总和,1
计算SHEET2的D列总和,1
计算当前表的D列总和,0
计算第六张表的E列总和,1
计算索引为9的表的E列总和,1
计算SHEET2的E列总和,1
计算当前表的E列总和,0
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET2的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,0
计算SHEET2的G列总和,1
计算当前表的G列总和,1
计算第六张表的H列总和,1
计算索引为9的表的H列总和,1
计算SHEET2的H列总和,1
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET2的I列总和,1
计算当前表的I列总和,0
计算第六张表的J列总和,1
计算索引为9的表的J列总和,0
计算SHEET2的J列总和,1
计算当前表的J列总和,1
计算第六张表的A列总和,1
计算索引为9的表的A列总和,1
计算SHEET3的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET3的B列总和,0
计算当前表的B列总和,1
计算第六张表的C列总和,1
计算索引为9的表的C列总和,0
计算SHEET3的C列总和,1
计算当前表的C列总和,1
计算第六张表的D列总和,1
计算索引为9的表的D列总和,1
计算SHEET3的D列总和,1
计算当前表的D列总和,0
计算第六张表的E列总和,1
计算索引为9的表的E列总和,1
计算SHEET3的E列总和,1
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET3的F列总和,0
计算当前表的F列总和,1
计算第六张表的G列总和,0
计算索引为9的表的G列总和,1
计算SHEET3的G列总和,1
计算当前表的G列总和,1
计算第六张表的H列总和,1
计算索引为9的表的H列总和,0
计算SHEET3的H列总和,0
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET3的I列总和,0
计算当前表的I列总和,0
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET3的J列总和,1
计算当前表的J列总和,1
计算第六张表的A列总和,1
计算索引为9的表的A列总和,1
计算SHEET4的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET4的B列总和,1
计算当前表的B列总和,1
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET4的C列总和,1
计算当前表的C列总和,1
计算第六张表的D列总和,1
计算索引为9的表的D列总和,1
计算SHEET4的D列总和,1
计算当前表的D列总和,0
计算第六张表的E列总和,1
计算索引为9的表的E列总和,1
计算SHEET4的E列总和,1
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET4的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,1
计算SHEET4的G列总和,1
计算当前表的G列总和,0
计算第六张表的H列总和,0
计算索引为9的表的H列总和,1
计算SHEET4的H列总和,0
计算当前表的H列总和,0
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET4的I列总和,1
计算当前表的I列总和,1
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET4的J列总和,1
计算当前表的J列总和,1
计算第六张表的A列总和,0
计算索引为9的表的A列总和,1
计算SHEET5的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,0
计算索引为9的表的B列总和,1
计算SHEET5的B列总和,1
计算当前表的B列总和,1
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET5的C列总和,1
计算当前表的C列总和,0
计算第六张表的D列总和,1
计算索引为9的表的D列总和,1
计算SHEET5的D列总和,1
计算当前表的D列总和,1
计算第六张表的E列总和,1
计算索引为9的表的E列总和,1
计算SHEET5的E列总和,1
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,0
计算SHEET5的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,1
计算SHEET5的G列总和,1
计算当前表的G列总和,1
计算第六张表的H列总和,0
计算索引为9的表的H列总和,1
计算SHEET5的H列总和,1
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET5的I列总和,1
计算当前表的I列总和,1
计算第六张表的J列总和,0
计算索引为9的表的J列总和,1
计算SHEET5的J列总和,1
计算当前表的J列总和,1
计算第六张表的A列总和,1
计算索引为9的表的A列总和,1
计算SHEET6的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET6的B列总和,0
计算当前表的B列总和,0
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET6的C列总和,1
计算当前表的C列总和,1
计算第六张表的D列总和,1
计算索引为9的表的D列总和,1
计算SHEET6的D列总和,1
计算当前表的D列总和,0
计算第六张表的E列总和,0
计算索引为9的表的E列总和,1
计算SHEET6的E列总和,1
计算当前表的E列总和,1
计算第六张表的F列总和,0
计算索引为9的表的F列总和,0
计算SHEET6的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,1
计算SHEET6的G列总和,0
计算当前表的G列总和,1
计算第六张表的H列总和,0
计算索引为9的表的H列总和,1
计算SHEET6的H列总和,1
计算当前表的H列总和,0
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET6的I列总和,1
计算当前表的I列总和,0
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET6的J列总和,1
计算当前表的J列总和,0
计算第六张表的A列总和,1
计算索引为9的表的A列总和,1
计算SHEET7的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,0
计算SHEET7的B列总和,1
计算当前表的B列总和,1
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET7的C列总和,0
计算当前表的C列总和,1
计算第六张表的D列总和,1
计算索引为9的表的D列总和,0
计算SHEET7的D列总和,1
计算当前表的D列总和,1
计算第六张表的E列总和,0
计算索引为9的表的E列总和,1
计算SHEET7的E列总和,1
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET7的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,1
计算SHEET7的G列总和,1
计算当前表的G列总和,0
计算第六张表的H列总和,1
计算索引为9的表的H列总和,1
计算SHEET7的H列总和,1
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,0
计算SHEET7的I列总和,1
计算当前表的I列总和,1
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET7的J列总和,1
计算当前表的J列总和,0
计算第六张表的A列总和,1
计算索引为9的表的A列总和,1
计算SHEET8的A列总和,1
计算当前表的A列总和,0
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET8的B列总和,1
计算当前表的B列总和,1
计算第六张表的C列总和,1
计算索引为9的表的C列总和,1
计算SHEET8的C列总和,0
计算当前表的C列总和,1
计算第六张表的D列总和,0
计算索引为9的表的D列总和,1
计算SHEET8的D列总和,1
计算当前表的D列总和,1
计算第六张表的E列总和,1
计算索引为9的表的E列总和,1
计算SHEET8的E列总和,1
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET8的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,0
计算索引为9的表的G列总和,1
计算SHEET8的G列总和,1
计算当前表的G列总和,1
计算第六张表的H列总和,0
计算索引为9的表的H列总和,1
计算SHEET8的H列总和,1
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET8的I列总和,1
计算当前表的I列总和,0
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET8的J列总和,0
计算当前表的J列总和,1
计算第六张表的A列总和,0
计算索引为9的表的A列总和,0
计算SHEET9的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET9的B列总和,1
计算当前表的B列总和,1
计算第六张表的C列总和,0
计算索引为9的表的C列总和,1
计算SHEET9的C列总和,1
计算当前表的C列总和,1
计算第六张表的D列总和,1
计算索引为9的表的D列总和,1
计算SHEET9的D列总和,1
计算当前表的D列总和,0
计算第六张表的E列总和,1
计算索引为9的表的E列总和,1
计算SHEET9的E列总和,0
计算当前表的E列总和,1
计算第六张表的F列总和,0
计算索引为9的表的F列总和,1
计算SHEET9的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,0
计算SHEET9的G列总和,0
计算当前表的G列总和,1
计算第六张表的H列总和,0
计算索引为9的表的H列总和,1
计算SHEET9的H列总和,1
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET9的I列总和,1
计算当前表的I列总和,1
计算第六张表的J列总和,1
计算索引为9的表的J列总和,1
计算SHEET9的J列总和,0
计算当前表的J列总和,1
计算第六张表的A列总和,0
计算索引为9的表的A列总和,1
计算SHEET10的A列总和,1
计算当前表的A列总和,1
计算第六张表的B列总和,1
计算索引为9的表的B列总和,1
计算SHEET10的B列总和,1
计算当前表的B列总和,0
计算第六张表的C列总和,0
计算索引为9的表的C列总和,1
计算SHEET10的C列总和,1
计算当前表的C列总和,0
计算第六张表的D列总和,0
计算索引为9的表的D列总和,1
计算SHEET10的D列总和,1
计算当前表的D列总和,1
计算第六张表的E列总和,0
计算索引为9的表的E列总和,1
计算SHEET10的E列总和,0
计算当前表的E列总和,1
计算第六张表的F列总和,1
计算索引为9的表的F列总和,1
计算SHEET10的F列总和,1
计算当前表的F列总和,1
计算第六张表的G列总和,1
计算索引为9的表的G列总和,1
计算SHEET10的G列总和,1
计算当前表的G列总和,1
计算第六张表的H列总和,0
计算索引为9的表的H列总和,1
计算SHEET10的H列总和,1
计算当前表的H列总和,1
计算第六张表的I列总和,1
计算索引为9的表的I列总和,1
计算SHEET10的I列总和,1
计算当前表的I列总和,1
